filing_date,component,url,ownerOrg,name,cik
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1437925/000147793225001897/gmgi_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Meridian Holdings Inc./NV,1437925
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/88941/000008894125000068/smtc-20250126.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,SEMTECH CORP,88941
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1681087/000095017025042648/tecx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Tectonic Therapeutic, Inc.",1681087
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1782303/000095017025045725/bold-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Boundless Bio, Inc.",1782303
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1501796/000095017025043943/aura-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Aura Biosciences, Inc.",1501796
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1227636/000155837025003833/stim-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Neuronetics, Inc.",1227636
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1725160/000172516025000067/zntl-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Zentalis Pharmaceuticals, Inc.",1725160
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1472012/000155837025003302/tmb-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Immunome Inc.,1472012
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1843973/000162828025014481/flyx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,FLYEXCLUSIVE INC.,1843973
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1781983/000155837025003588/apre-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Aprea Therapeutics, Inc.",1781983
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1472091/000114036125010717/ef20039023_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,PDS Biotechnology Corp,1472091
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1708599/000170859925000027/age-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Serina Therapeutics, Inc.",1708599
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1711799/000162828025014230/nuveen-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Real Estate & Construction,"Nuveen Global Cities REIT, Inc.",1711799
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1855644/000141057825000443/zura-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Zura Bio Ltd,1855644
